"ProtID","Class","Subphylum"
"Spec733|TEY38734.1","canH3","Ascomycota"
"Spec733|TEY54961.1","cenH3","Ascomycota"
"Spec733|TEY37834.1","cenH3","Ascomycota"
"Spec734|PVI04013.1","cenH3","Ascomycota"
"Spec734|PVH94247.1","canH3","Ascomycota"
"Spec735|KAF2819480.1","canH3","Ascomycota"
"Spec735|KAF2824009.1","cenH3","Ascomycota"
"Spec736|KAG7838024.1","canH3","Ascomycota"
"Spec736|KAG7836088.1","canH3","Ascomycota"
"Spec737|KAA8899819.1","canH3","Ascomycota"
"Spec737|KAA8901537.1","canH3","Ascomycota"
"Spec737|KAA8906464.1","canH3","Ascomycota"
"Spec738|ODQ44720.1","canH3","Ascomycota"
"Spec738|ODQ44498.1","canH3","Ascomycota"
"Spec738|ODQ46555.1","cenH3","Ascomycota"
"Spec739|KAI4918720.1","cenH3","Ascomycota"
"Spec739|KAI4906403.1","canH3","Ascomycota"
"Spec740|CAI6331750.1","cenH3","Ascomycota"
"Spec740|CAI6335004.1","canH3","Ascomycota"
"Spec740|CAI6333130.1","cenH3","Ascomycota"
"Spec741|KAG7701214.1","canH3","Ascomycota"
"Spec741|KAG7696154.1","canH3","Ascomycota"
"Spec742|KAI5363437.1","cenH3","Ascomycota"
"Spec742|KAI5374271.1","canH3","Ascomycota"
"Spec742|KAI5373973.1","cenH3","Ascomycota"
"Spec743|KAF5870377.1","canH3","Ascomycota"
"Spec743|KAF5879544.1","cenH3","Ascomycota"
"Spec744|KAJ4991664.1","cenH3","Ascomycota"
"Spec744|KAJ4987772.1","canH3","Ascomycota"
"Spec745|KAI4936708.1","cenH3","Ascomycota"
"Spec745|KAI4942413.1","canH3","Ascomycota"
"Spec746|KAI8940712.1","cenH3","Ascomycota"
"Spec746|KAI8939127.1","canH3","Ascomycota"
"Spec747|KAI4915457.1","cenH3","Ascomycota"
"Spec747|KAI4908439.1","canH3","Ascomycota"
"Spec747|KAI4910621.1","cenH3","Ascomycota"
"Spec748|CAG5184663.1","canH3","Ascomycota"
"Spec748|CAG5183175.1","cenH3","Ascomycota"
"Spec748|CAG5176065.1","cenH3","Ascomycota"
"Spec749|TID28963.1","cenH3","Ascomycota"
"Spec749|TID18173.1","canH3","Ascomycota"
"Spec749|TID21177.1","canH3","Ascomycota"
"Spec750|KAH3671029.1","canH3","Ascomycota"
"Spec750|KAH3666085.1","canH3","Ascomycota"
"Spec751|KAH3677967.1","canH3","Ascomycota"
"Spec751|KAH3669846.1","canH3","Ascomycota"
"Spec752|RMZ88441.1","cenH3","Ascomycota"
"Spec752|RMZ91164.1","canH3","Ascomycota"
"Spec752|RMZ90042.1","cenH3","Ascomycota"
"Spec753|KAK4198169.1","cenH3","Ascomycota"
"Spec753|KAK4205671.1","canH3","Ascomycota"
"Spec754|RCH87587.1","canH3","Mucoromycota"
"Spec754|RCH85890.1","canH3","Mucoromycota"
"Spec755|KEY64138.1","canH3","Ascomycota"
"Spec755|KEY67283.1","cenH3","Ascomycota"
"Spec756|ERS94999.1","canH3","Ascomycota"
"Spec756|ERS97194.1","cenH3","Ascomycota"
"Spec757|KEZ43752.1","canH3","Ascomycota"
"Spec758|ETS01650.1","cenH3","Ascomycota"
"Spec758|ETR96984.1","canH3","Ascomycota"
"Spec759|KAG6911185.1","cenH3","Basidiomycota"
"Spec759|KAG6910581.1","canH3","Basidiomycota"
"Spec759|KAG6907886.1","canH3","Basidiomycota"
"Spec759|KAG6907900.1","canH3","Basidiomycota"
"Spec759|KAG6907901.1","canH3","Basidiomycota"
"Spec759|KAG6906917.1","canH3","Basidiomycota"
"Spec759|KAG6919076.1","canH3","Basidiomycota"
"Spec760|PSK79800.1","canH3","Ascomycota"
"Spec760|PSK78978.1","canH3","Ascomycota"
"Spec760|PSK77423.1","canH3","Ascomycota"
"Spec761|PSK36303.1","canH3","Ascomycota"
"Spec761|PSK41037.1","cenH3","Ascomycota"
"Spec761|PSK37076.1","canH3","Ascomycota"
"Spec761|PSK40579.1","canH3","Ascomycota"
"Spec762|KAK7205659.1","cenH3","Ascomycota"
"Spec762|KAK7207070.1","canH3","Ascomycota"
"Spec763|KAK4180004.1","canH3","Ascomycota"
"Spec763|KAK4179755.1","cenH3","Ascomycota"
"Spec764|3_KAK4699860.1","canH3","Basidiomycota"
"Spec764|3_KAK4702503.1","cenH3","Basidiomycota"
"Spec764|3_KAK4699490.1","canH3","Basidiomycota"
"Spec764|3_KAK4698722.1","canH3","Basidiomycota"
"Spec764|3_KAK4703297.1","canH3","Basidiomycota"
"Spec765|KAK4242171.1","canH3","Ascomycota"
"Spec765|KAK4242597.1","cenH3","Ascomycota"
"Spec766|CAX44661.1","canH3","Ascomycota"
"Spec766|CAX43197.1","canH3","Ascomycota"
"Spec766|CAX40198.1","canH3","Ascomycota"
"Spec766|CAX42609.1","cenH3","Ascomycota"
"Spec767|KAA8897749.1","canH3","Ascomycota"
"Spec767|KAA8915625.1","canH3","Ascomycota"
"Spec768|KAG1819748.1","canH3","Basidiomycota"
"Spec768|KAG1805553.1","canH3","Basidiomycota"
"Spec768|KAG1817062.1","canH3","Basidiomycota"
"Spec768|KAG1817073.1","canH3","Basidiomycota"
"Spec768|KAG1795592.1","canH3","Basidiomycota"
"Spec769|RCK64620.1","canH3","Ascomycota"
"Spec769|RCK56586.1","canH3","Ascomycota"
"Spec769|RCK62721.1","canH3","Ascomycota"
"Spec769|RCK59274.1","canH3","Ascomycota"
"Spec769|RCK65853.1","cenH3","Ascomycota"
"Spec769|RCK60819.1","canH3","Ascomycota"
"Spec769|RCK57383.1","canH3","Ascomycota"
"Spec769|RCK58067.1","cenH3","Ascomycota"
"Spec770|KAG4410054.1","canH3","Ascomycota"
"Spec770|KAG4407673.1","cenH3","Ascomycota"
"Spec770|KAG4409283.1","canH3","Ascomycota"
"Spec770|KAG4405537.1","canH3","Ascomycota"
"Spec771|KAK4052631.1","canH3","Basidiomycota"
"Spec771|KAK4045995.1","canH3","Basidiomycota"
"Spec771|KAK4055833.1","cenH3","Basidiomycota"
"Spec771|KAK4045921.1","canH3","Basidiomycota"
"Spec772|KAK1639595.1","canH3","Ascomycota"
"Spec772|KAK1635406.1","cenH3","Ascomycota"
"Spec772|KAK1613465.1","cenH3","Ascomycota"
"Spec772|KAK1640291.1","cenH3","Ascomycota"
"Spec772|KAK1634184.1","cenH3","Ascomycota"
"Spec773|WLF78367.1","cenH3","Ascomycota"
"Spec773|WLF80086.1","canH3","Ascomycota"
"Spec773|WLF79186.1","canH3","Ascomycota"
"Spec773|WLF77928.1","canH3","Ascomycota"
"Spec774|KAJ7047271.1","cenH3","Basidiomycota"
"Spec774|KAJ7047792.1","canH3","Basidiomycota"
"Spec774|KAJ7045170.1","canH3","Basidiomycota"
"Spec774|KAJ7045171.1","canH3","Basidiomycota"
"Spec774|KAJ7036794.1","cenH3","Basidiomycota"
"Spec774|KAJ7043597.1","canH3","Basidiomycota"
"Spec775|KAK4248649.1","canH3","Ascomycota"
"Spec775|KAK4247755.1","cenH3","Ascomycota"
"Spec776|KAG8203635.1","canH3","Ascomycota"
"Spec776|KAG8204434.1","canH3","Ascomycota"
"Spec776|KAG8203300.1","cenH3","Ascomycota"
"Spec777|KAI6276101.1","cenH3","Ascomycota"
"Spec777|KAI6269786.1","cenH3","Ascomycota"
"Spec777|KAI6266446.1","canH3","Ascomycota"
"Spec778|KAI8676072.1","canH3","Ascomycota"
"Spec778|KAI8666662.1","cenH3","Ascomycota"
"Spec778|KAI8660708.1","canH3","Ascomycota"
"Spec779|KAI1469178.1","cenH3","Ascomycota"
"Spec779|KAI1472026.1","canH3","Ascomycota"
"Spec780|KAI6299840.1","cenH3","Ascomycota"
"Spec780|KAI6291122.1","canH3","Ascomycota"
"Spec780|KAI6298681.1","cenH3","Ascomycota"
"Spec781|KAJ0279524.1","canH3","Ascomycota"
"Spec782|KAJ0165484.1","canH3","Ascomycota"
"Spec782|KAJ0165026.1","cenH3","Ascomycota"
"Spec783|KAI1748487.1","canH3","Ascomycota"
"Spec783|KAI1757447.1","cenH3","Ascomycota"
"Spec784|KAI0554948.1","cenH3","Ascomycota"
"Spec784|KAI0556299.1","canH3","Ascomycota"
"Spec785|KAI1449429.1","canH3","Ascomycota"
"Spec785|KAI1448364.1","cenH3","Ascomycota"
"Spec786|KAI0451842.1","canH3","Ascomycota"
"Spec786|KAI0458352.1","cenH3","Ascomycota"
"Spec787|KAI1248035.1","canH3","Ascomycota"
"Spec787|KAI1247911.1","cenH3","Ascomycota"
"Spec788|KAI8954595.1","cenH3","Ascomycota"
"Spec788|KAI8946880.1","canH3","Ascomycota"
"Spec789|KAI0540911.1","cenH3","Ascomycota"
"Spec789|KAI0537048.1","canH3","Ascomycota"
"Spec790|KAH7262680.1","cenH3","Ascomycota"
"Spec790|KAH7241753.1","canH3","Ascomycota"
"Spec791|KAF3987347.1","canH3","Ascomycota"
"Spec791|KAF3986941.1","canH3","Ascomycota"
"Spec791|KAF3986348.1","cenH3","Ascomycota"
"Spec791|KAF3995259.1","canH3","Ascomycota"
"Spec792|PVH15157.1","canH3","Ascomycota"
"Spec792|PVH18212.1","canH3","Ascomycota"
"Spec792|PVH14881.1","canH3","Ascomycota"
"Spec792|PVH17750.1","cenH3","Ascomycota"
"Spec793|KAF8216456.1","cenH3","Basidiomycota"
"Spec793|KAF8216481.1","canH3","Basidiomycota"
"Spec793|KAF8195794.1","cenH3","Basidiomycota"
"Spec793|KAF8211568.1","canH3","Basidiomycota"
"Spec793|KAF8211571.1","canH3","Basidiomycota"
"Spec793|KAF8215726.1","canH3","Basidiomycota"
"Spec793|KAF8169880.1","canH3","Basidiomycota"
"Spec793|KAF8216460.1","canH3","Basidiomycota"
"Spec794|KAJ7161679.1","cenH3","Basidiomycota"
"Spec794|KAJ7179532.1","canH3","Basidiomycota"
"Spec794|KAJ7157329.1","canH3","Basidiomycota"
"Spec794|KAJ7179535.1","canH3","Basidiomycota"
"Spec794|KAJ7179044.1","cenH3","Basidiomycota"
"Spec794|KAJ7180654.1","canH3","Basidiomycota"
"Spec794|KAJ7180626.1","cenH3","Basidiomycota"
"Spec794|KAJ7179580.1","canH3","Basidiomycota"
"Spec794|KAJ7179044.1","canH3","Basidiomycota"
"Spec794|KAJ7157328.1","canH3","Basidiomycota"
"Spec794|KAJ7161677.1","cenH3","Basidiomycota"
"Spec794|KAJ7180617.1","canH3","Basidiomycota"
"Spec795|KAH3686557.1","canH3","Ascomycota"
"Spec795|KAH3672949.1","canH3","Ascomycota"
"Spec795|KAH3681375.1","cenH3","Ascomycota"
"Spec795|KAH3686835.1","canH3","Ascomycota"
"Spec796|CEJ87566.1","canH3","Ascomycota"
"Spec797|TAQ83931.1","canH3","Ascomycota"
"Spec797|TAQ84146.1","cenH3","Ascomycota"
"Spec798|GEQ71587.1","canH3","Ascomycota"
"Spec798|GEQ68890.1","canH3","Ascomycota"
"Spec798|GEQ67393.1","canH3","Ascomycota"
"Spec798|GEQ69007.1","canH3","Ascomycota"
"Spec799|ANB10941.1","canH3","Ascomycota"
"Spec799|ANB12605.1","cenH3","Ascomycota"
"Spec800|KAL2288884.1","cenH3","Ascomycota"
"Spec800|KAL2276853.1","canH3","Ascomycota"
"Spec800|KAL2276854.1","canH3","Ascomycota"
"Spec801|KAG8161500.1","cenH3","Ascomycota"
"Spec801|KAG8160446.1","canH3","Ascomycota"
"Spec802|QYS99294.1","cenH3","Ascomycota"
"Spec802|QYT02770.1","canH3","Ascomycota"
"Spec803|KAL2755851.1","canH3","Ascomycota"
"Spec803|KAL2754736.1","cenH3","Ascomycota"
"Spec804|KAH6969126.1","cenH3","Ascomycota"
"Spec804|KAH6949778.1","canH3","Ascomycota"
"Spec805|KAH6868992.1","cenH3","Ascomycota"
"Spec805|KAH6869885.1","cenH3","Ascomycota"
"Spec805|KAH6877352.1","canH3","Ascomycota"
"Spec805|KAH6893598.1","cenH3","Ascomycota"
"Spec806|KAL2201318.1","cenH3","Ascomycota"
"Spec806|KAL2197269.1","canH3","Ascomycota"
"Spec807|KAG9496968.1","canH3","Ascomycota"
"Spec807|KAG9502407.1","cenH3","Ascomycota"
"Spec808|GKT73304.1","cenH3","Ascomycota"
"Spec808|GKT79004.1","canH3","Ascomycota"
"Spec809|KAI2783099.1","canH3","Ascomycota"
"Spec809|KAI2777683.1","cenH3","Ascomycota"
"Spec810|KAI6781981.1","canH3","Ascomycota"
"Spec811|KAH0526184.1","canH3","Ascomycota"
"Spec811|KAH0527607.1","cenH3","Ascomycota"
"Spec812|GJN85170.1","cenH3","Ascomycota"
"Spec812|GJN78057.1","canH3","Ascomycota"
"Spec813|KAH6603397.1","canH3","Ascomycota"
"Spec813|KAH6610976.1","cenH3","Ascomycota"
"Spec814|CAK7274342.1","canH3","Ascomycota"
"Spec814|CAK7268579.1","cenH3","Ascomycota"
"Spec815|KAL2265604.1","canH3","Ascomycota"
"Spec815|KAL2271678.1","cenH3","Ascomycota"
"Spec816|KAH7629003.1","cenH3","Ascomycota"
"Spec816|KAH7626921.1","canH3","Ascomycota"
"Spec817|KAK9378348.1","canH3","Ascomycota"
"Spec817|KAK9380683.1","cenH3","Ascomycota"
"Spec818|KAI3341698.1","canH3","Ascomycota"
"Spec818|KAI3343697.1","cenH3","Ascomycota"
"Spec819|KAK4231495.1","cenH3","Ascomycota"
"Spec819|KAK4226977.1","canH3","Ascomycota"
"Spec820|KAK3946229.1","canH3","Ascomycota"
"Spec820|KAK3944708.1","cenH3","Ascomycota"
"Spec821|KAH6677066.1","canH3","Ascomycota"
"Spec821|KAH6708049.1","canH3","Ascomycota"
"Spec821|KAH6687510.1","cenH3","Ascomycota"
"Spec822|SPJ75432.1","canH3","Ascomycota"
"Spec822|SPJ72033.1","cenH3","Ascomycota"
"Spec823|KAH0960345.1","cenH3","Ascomycota"
"Spec823|KAH0968338.1","canH3","Ascomycota"
"Spec824|KAH8130452.1","canH3","Ascomycota"
"Spec824|KAH8121002.1","cenH3","Ascomycota"
"Spec825|KAL1888470.1","canH3","Ascomycota"
"Spec826|KAL3607839.1","cenH3","Ascomycota"
"Spec826|KAL3599859.1","cenH3","Ascomycota"
"Spec826|KAL3602571.1","canH3","Ascomycota"
"Spec827|KAL2682516.1","cenH3","Ascomycota"
"Spec827|KAL2680721.1","canH3","Ascomycota"
"Spec828|KAI9681625.1","canH3","Ascomycota"
"Spec828|KAI9665586.1","cenH3","Ascomycota"
"Spec828|KAI9652614.1","cenH3","Ascomycota"
"Spec829|KAK9237744.1","cenH3","Ascomycota"
"Spec829|KAK9239042.1","canH3","Ascomycota"
"Spec830|KAG0662790.1","cenH3","Basidiomycota"
"Spec830|KAG0667218.1","cenH3","Basidiomycota"
"Spec830|KAG0653467.1","canH3","Basidiomycota"
"Spec830|KAG0656229.1","canH3","Basidiomycota"
"Spec830|KAG0660126.1","canH3","Basidiomycota"
"Spec830|KAG0653471.1","canH3","Basidiomycota"
"Spec830|KAG0654106.1","canH3","Basidiomycota"
"Spec830|KAG0654095.1","canH3","Basidiomycota"
"Spec831|2_KAK2867792.1","canH3","Ascomycota"
"Spec831|2_KAK2855579.1","cenH3","Ascomycota"
"Spec832|KAI9898160.1","canH3","Ascomycota"
"Spec832|KAI9897439.1","cenH3","Ascomycota"
"Spec833|EFQ28676.1","cenH3","Ascomycota"
"Spec833|EFQ33463.1","canH3","Ascomycota"
"Spec834|KAG1872690.1","cenH3","Basidiomycota"
"Spec834|KAG1868879.1","canH3","Basidiomycota"
"Spec835|QLI65007.1","canH3","Ascomycota"
"Spec835|QLI71600.1","cenH3","Ascomycota"
"Spec836|KAH9239850.1","canH3","Ascomycota"
"Spec836|KAH9239212.1","cenH3","Ascomycota"
"Spec837|KAI2473315.1","canH3","Ascomycota"
"Spec837|KAI2471695.1","cenH3","Ascomycota"
"Spec838|KAI3399877.1","cenH3","Ascomycota"
"Spec838|KAI3398183.1","canH3","Ascomycota"
"Spec839|KAL4723749.1","cenH3","Ascomycota"
"Spec839|KAL4732506.1","canH3","Ascomycota"
"Spec840|KAG7290533.1","cenH3","Ascomycota"
"Spec840|KAG7294245.1","canH3","Ascomycota"
"Spec841|GKT49445.1","canH3","Ascomycota"
"Spec841|GKT43783.1","cenH3","Ascomycota"
"Spec842|KAH0490282.1","canH3","Ascomycota"
"Spec842|KAH0498705.1","cenH3","Ascomycota"
"Spec843|AOW28712.1","canH3","Ascomycota"
"Spec843|AOW26100.1","canH3","Ascomycota"
"Spec843|AOW31378.1","canH3","Ascomycota"
"Spec843|AOW28135.1","cenH3","Ascomycota"
"Spec844|KAI8146489.1","canH3","Mucoromycota"
"Spec844|KAI8149242.1","canH3","Mucoromycota"
"Spec844|KAI8141326.1","canH3","Mucoromycota"
"Spec844|KAI8147074.1","canH3","Mucoromycota"
"Spec845|48_KAK2738341.1","canH3","Ascomycota"
"Spec845|48_KAK2739197.1","cenH3","Ascomycota"
"Spec846|KAG9250651.1","cenH3","Ascomycota"
"Spec846|KAG9252749.1","cenH3","Ascomycota"
"Spec846|KAG9250794.1","canH3","Ascomycota"
"Spec847|KAJ6788559.1","canH3","Ascomycota"
"Spec848|KAH6972683.1","cenH3","Ascomycota"
"Spec848|KAH6984085.1","cenH3","Ascomycota"
"Spec848|KAH6997038.1","canH3","Ascomycota"
"Spec848|KAH7000055.1","cenH3","Ascomycota"
"Spec848|KAH6980584.1","cenH3","Ascomycota"
"Spec848|KAH6988755.1","cenH3","Ascomycota"
"Spec849|CCT73455.1","canH3","Ascomycota"
"Spec849|CCT69306.1","cenH3","Ascomycota"
"Spec850|CVK96594.1","canH3","Ascomycota"
"Spec850|CVL02189.1","cenH3","Ascomycota"
"Spec851|KAH7009136.1","canH3","Ascomycota"
"Spec851|KAH7038003.1","cenH3","Ascomycota"
"Spec851|KAH7012227.1","canH3","Ascomycota"
"Spec851|KAH7021059.1","canH3","Ascomycota"
"Spec852|KAG6114667.1","canH3","Ascomycota"
"Spec853|KAI1826182.1","cenH3","Ascomycota"
"Spec853|KAI1825134.1","canH3","Ascomycota"
"Spec854|KAI1738325.1","cenH3","Ascomycota"
"Spec854|KAI1737218.1","canH3","Ascomycota"
"Spec855|KAH7120079.1","cenH3","Ascomycota"
"Spec855|KAH7144658.1","cenH3","Ascomycota"
"Spec855|KAH7134854.1","canH3","Ascomycota"
"Spec856|KAK4651339.1","canH3","Ascomycota"
"Spec856|KAK4650577.1","cenH3","Ascomycota"
"Spec857|KAK4662641.1","canH3","Ascomycota"
"Spec857|KAK4661897.1","cenH3","Ascomycota"
"Spec858|KAK4670965.1","canH3","Ascomycota"
"Spec858|KAK4668589.1","cenH3","Ascomycota"
"Spec859|KAK8147582.1","canH3","Ascomycota"
"Spec860|KAG6057822.1","canH3","Ascomycota"
"Spec861|KAJ4153295.1","canH3","Ascomycota"
"Spec862|KAJ3498730.1","canH3","Ascomycota"
"Spec863|TFA97903.1","canH3","Ascomycota"
"Spec863|TFB06317.1","cenH3","Ascomycota"
"Spec864|491_KAH8892081.1","canH3","Ascomycota"
"Spec864|491_KAH8879382.1","cenH3","Ascomycota"
"Spec864|491_KAH8889405.1","cenH3","Ascomycota"
"Spec865|TDZ18339.1","cenH3","Ascomycota"
"Spec865|TDZ22988.1","canH3","Ascomycota"
"Spec866|KAG7142451.1","canH3","Ascomycota"
"Spec866|KAG7129760.1","canH3","Ascomycota"
"Spec866|KAG7136524.1","cenH3","Ascomycota"
"Spec867|VBB86853.1","cenH3","Ascomycota"
"Spec867|VBB83769.1","canH3","Ascomycota"
"Spec868|GAB1320555.1","cenH3","Ascomycota"
"Spec868|GAB1313108.1","canH3","Ascomycota"
"Spec869|KAH7158831.1","canH3","Ascomycota"
"Spec869|KAH7163980.1","cenH3","Ascomycota"
"Spec870|KAL2891730.1","canH3","Ascomycota"
"Spec871|KAG6005919.1","canH3","Ascomycota"
"Spec872|KAG6018950.1","canH3","Ascomycota"
"Spec873|KAH6671636.1","cenH3","Ascomycota"
"Spec873|KAH6678962.1","canH3","Ascomycota"
"Spec874|KAH0600619.1","canH3","Ascomycota"
"Spec875|KAI1146716.1","canH3","Ascomycota"
"Spec875|KAI1151181.1","cenH3","Ascomycota"
"Spec876|KAI1495228.1","canH3","Ascomycota"
"Spec876|KAI1489891.1","cenH3","Ascomycota"
"Spec877|KAI0874730.1","cenH3","Ascomycota"
"Spec877|KAI0876330.1","canH3","Ascomycota"
"Spec878|KAI1812855.1","cenH3","Ascomycota"
"Spec878|KAI1811089.1","canH3","Ascomycota"
"Spec879|KAJ1335295.1","cenH3","Ascomycota"
"Spec879|KAJ1324954.1","canH3","Ascomycota"
"Spec880|KAI1798852.1","canH3","Ascomycota"
"Spec880|KAI1805861.1","cenH3","Ascomycota"
"Spec881|KAI0131187.1","canH3","Ascomycota"
"Spec881|KAI0122646.1","cenH3","Ascomycota"
"Spec882|KAI0194384.1","cenH3","Ascomycota"
"Spec882|KAI0186526.1","canH3","Ascomycota"
"Spec883|KAI7777450.1","canH3","Ascomycota"
"Spec883|KAI7783905.1","cenH3","Ascomycota"
"Spec884|KAI3536208.1","canH3","Ascomycota"
"Spec884|KAI3530113.1","cenH3","Ascomycota"
"Spec885|KAI0145250.1","canH3","Ascomycota"
"Spec885|KAI0166394.1","cenH3","Ascomycota"
"Spec886|KAK0765257.1","cenH3","Ascomycota"
"Spec886|KAK0760784.1","canH3","Ascomycota"
"Spec887|226_KAI5457919.1","cenH3","Ascomycota"
"Spec887|226_KAI5455664.1","cenH3","Ascomycota"
"Spec887|226_KAI5457228.1","canH3","Ascomycota"
"Spec888|KAI1480524.1","canH3","Ascomycota"
"Spec888|KAI1479638.1","cenH3","Ascomycota"
"Spec889|KAI0190097.1","cenH3","Ascomycota"
"Spec889|KAI0205805.1","canH3","Ascomycota"
"Spec890|KAH7132915.1","cenH3","Ascomycota"
"Spec890|KAH7113575.1","cenH3","Ascomycota"
"Spec890|KAH7112742.1","cenH3","Ascomycota"
"Spec890|KAH7146594.1","canH3","Ascomycota"
"Spec890|KAH7132972.1","cenH3","Ascomycota"
"Spec890|KAH7140543.1","cenH3","Ascomycota"
"Spec891|KAH8170787.1","cenH3","Ascomycota"
"Spec891|KAH8175320.1","canH3","Ascomycota"
"Spec892|UNI19720.1","cenH3","Ascomycota"
"Spec892|UNI16243.1","canH3","Ascomycota"
"Spec893|573_KAH8781432.1","cenH3","Ascomycota"
"Spec893|573_KAH8769779.1","canH3","Ascomycota"
"Spec894|KAI0181872.1","canH3","Ascomycota"
"Spec895|KAI1656468.1","canH3","Ascomycota"
"Spec895|KAI1654419.1","cenH3","Ascomycota"
"Spec896|KAI0378409.1","canH3","Ascomycota"
"Spec896|KAI0382660.1","cenH3","Ascomycota"
"Spec897|KAH7349548.1","cenH3","Ascomycota"
"Spec897|KAH7366692.1","canH3","Ascomycota"
"Spec898|KAJ2901256.1","canH3","Ascomycota"
"Spec898|KAJ2895923.1","cenH3","Ascomycota"
"Spec899|KAI0518578.1","canH3","Ascomycota"
"Spec899|KAI0526348.1","cenH3","Ascomycota"
"Spec900|KAH7193403.1","cenH3","Ascomycota"
"Spec900|KAH7173642.1","canH3","Ascomycota"
"Spec901|KAL1858965.1","cenH3","Ascomycota"
"Spec901|KAL1848687.1","canH3","Ascomycota"
"Spec902|KAK7747926.1","canH3","Ascomycota"
"Spec903|KAH7259794.1","canH3","Ascomycota"
"Spec903|KAH7244274.1","cenH3","Ascomycota"
"Spec904|CAI4212459.1","canH3","Ascomycota"
"Spec904|CAI4211426.1","cenH3","Ascomycota"
"Spec905|KAJ4414147.1","canH3","Ascomycota"
"Spec905|KAJ4414225.1","cenH3","Ascomycota"
"Spec906|KAJ9149853.1","canH3","Ascomycota"
"Spec906|KAJ9150658.1","cenH3","Ascomycota"
"Spec907|KAJ4251218.1","cenH3","Ascomycota"
"Spec907|KAJ4252716.1","canH3","Ascomycota"
"Spec908|KAK7746621.1","canH3","Ascomycota"
"Spec908|KAK7746065.1","cenH3","Ascomycota"
"Spec909|KAJ9155760.1","cenH3","Ascomycota"
"Spec909|KAJ9150507.1","canH3","Ascomycota"
"Spec910|KAI1431614.1","cenH3","Ascomycota"
"Spec910|KAI1430951.1","canH3","Ascomycota"
"Spec911|KAI9697950.1","cenH3","Ascomycota"
"Spec911|KAI9696097.1","canH3","Ascomycota"
"Spec912|KAK0646053.1","cenH3","Ascomycota"
"Spec912|KAK0651334.1","canH3","Ascomycota"
"Spec913|KOS18861.1","canH3","Ascomycota"
"Spec914|KAK7429504.1","cenH3","Ascomycota"
"Spec914|KAK7428757.1","canH3","Ascomycota"
"Spec915|WPJ64748.1","canH3","Ascomycota"
"Spec915|WPJ63620.1","cenH3","Ascomycota"
"Spec916|KAK6083205.1","canH3","Ascomycota"
"Spec916|KAK6080717.1","cenH3","Ascomycota"
"Spec917|1_KAK5660821.1","canH3","Ascomycota"
"Spec918|GKU02872.1","cenH3","Ascomycota"
"Spec918|GKU01111.1","canH3","Ascomycota"
"Spec918|GKU02873.1","cenH3","Ascomycota"
"Spec919|KAL2109645.1","canH3","Ascomycota"
"Spec919|KAL2107436.1","cenH3","Ascomycota"
"Spec920|KAH8651673.1","cenH3","Ascomycota"
"Spec920|KAH8669799.1","cenH3","Ascomycota"
"Spec920|KAH8735349.1","canH3","Ascomycota"
"Spec921|KAH7308227.1","cenH3","Ascomycota"
"Spec921|KAH7311773.1","canH3","Ascomycota"
"Spec922|KAI0441468.1","canH3","Ascomycota"
"Spec922|KAI0443873.1","cenH3","Ascomycota"
"Spec923|CVL01889.1","cenH3","Ascomycota"
"Spec923|CVK98538.1","canH3","Ascomycota"
"Spec924|KAI0022085.1","cenH3","Ascomycota"
"Spec924|KAI0014811.1","canH3","Ascomycota"
"Spec925|KAI1497510.1","canH3","Ascomycota"
"Spec925|KAI1499462.1","canH3","Ascomycota"
"Spec926|KAJ0338519.1","canH3","Ascomycota"
"Spec927|KAI0403011.1","canH3","Ascomycota"
"Spec927|KAI0400946.1","cenH3","Ascomycota"
"Spec928|KAI1858694.1","canH3","Ascomycota"
"Spec928|KAI1866054.1","cenH3","Ascomycota"
"Spec929|KAL1904782.1","cenH3","Ascomycota"
"Spec929|KAL1904257.1","canH3","Ascomycota"
"Spec930|KAI0859382.1","canH3","Ascomycota"
"Spec930|KAI0860988.1","cenH3","Ascomycota"
"Spec931|KAI5855604.1","cenH3","Ascomycota"
"Spec931|KAI5864166.1","canH3","Ascomycota"
"Spec932|KAL1865290.1","cenH3","Ascomycota"
"Spec932|KAL1866300.1","canH3","Ascomycota"
"Spec933|99_KAJ5006709.1","canH3","Ascomycota"
"Spec934|KAJ4855457.1","canH3","Ascomycota"
"Spec935|CAH0050079.1","canH3","Ascomycota"
"Spec935|CAH0042970.1","cenH3","Ascomycota"
"Spec936|XP_069300130.1","canH3","Ascomycota"
"Spec936|XP_069301877.1","cenH3","Ascomycota"
"Spec937|XP_007839393.1","cenH3","Ascomycota"
"Spec937|XP_007834084.1","canH3","Ascomycota"
"Spec938|KAK1966971.1","canH3","Ascomycota"
"Spec938|KAK1962518.1","cenH3","Ascomycota"
"Spec939|KAJ6440852.1","canH3","Ascomycota"
"Spec939|KAJ6439972.1","cenH3","Ascomycota"
"Spec940|KAG6036889.1","canH3","Ascomycota"
"Spec941|GJC86863.1","cenH3","Ascomycota"
"Spec941|GJC82414.1","canH3","Ascomycota"
"Spec942|KAH6956072.1","cenH3","Ascomycota"
"Spec942|KAH6975885.1","cenH3","Ascomycota"
"Spec942|KAH6990351.1","canH3","Ascomycota"
"Spec943|KAG8362086.1","canH3","Ascomycota"
"Spec943|KAG8353760.1","cenH3","Ascomycota"
"Spec944|KAG8419242.1","canH3","Ascomycota"
"Spec944|KAG8415191.1","cenH3","Ascomycota"
